method,location,code,level,leb,prediction,abs(deviation),abs(%deviation)
GF,Woensdrecht_NLD_2,NLD,2,82.2,81.81627,0.383732032775874,0.466827290481599
GF,Woleu-Ntem_GAB_1,GAB,1,63.31,63.08911,0.220891532897949,0.348904648393538
GF,Wolfenbüttel_DEU_3,DEU,3,81.23,81.08907,0.140932540893557,0.173498142180915
GF,Woudenberg_NLD_2,NLD,2,82.9,82.202387,0.697613143920894,0.841511633197701
GF,Würzburg_DEU_3,DEU,3,83.12,82.600236,0.519764060974126,0.625317686446254
GF,Zaanstad_NLD_2,NLD,2,81.2,80.47867,0.721331787109381,0.888339639297267
GF,Zadar_HRV_1,HRV,1,78.74,78.959644,0.219643840789796,0.278948235699512
GF,Zaire_AGO_1,AGO,1,66.19,66.40242,0.212417421340938,0.320920715124548
GF,Zaltbommel_NLD_2,NLD,2,82.3,81.86908,0.430922317504878,0.523599413736183
GF,Zambia_ZMB_0,ZMB,0,62.79,62.521154,0.268846311569215,0.428167401766548
GF,Zandvoort_NLD_2,NLD,2,79.9,80.26309,0.363090133666988,0.454430705465567
GF,Zanzibar North_TZA_1,TZA,1,69.52,70.133364,0.613364200592037,0.882284523291192
GF,Zanzibar South & Central_TZA_1,TZA,1,71.53,72.02995,0.499948234558101,0.698935040623656
GF,Zanzibar Urban/West_TZA_1,TZA,1,70.41,70.352715,0.0572847461700388,0.0813588214316699
GF,Zeeland_NLD_1,NLD,1,82.45,82.00942,0.440577220916749,0.534356847685566
GF,Zeewolde_NLD_2,NLD,2,84.7,83.79602,0.903981637954709,1.06727466110355
GF,Zeist_NLD_2,NLD,2,80.8,80.423415,0.376585292816167,0.466070906950702
GF,Zevenaar_NLD_2,NLD,2,81.9,81.47621,0.423788452148433,0.517446217519454
GF,Ziguinchor_SEN_1,SEN,1,68.64,68.84914,0.209140405654906,0.304691733180225
GF,Zimbabwe_ZWE_0,ZWE,0,61.29,61.335367,0.0453669643402099,0.0740201735033609
GF,Zinder/Diffa_NER_1,NER,1,62.19,62.15337,0.036630811691285,0.0589014498975479
GF,Zoetermeer_NLD_2,NLD,2,82.4,82.21708,0.18292059898376,0.221991018184175
GF,Zollernalbkreis_DEU_3,DEU,3,82.1,82.02948,0.0705202579498243,0.0858955638852915
GF,Zuid-Holland_NLD_1,NLD,1,82.05,81.529754,0.520245599746705,0.634059231866795
GF,Zundert_NLD_2,NLD,2,81.4,80.88119,0.518809700012202,0.637358353823344
GF,Zürich_CHE_1,CHE,1,83.73,83.117396,0.612604360580449,0.731642613854591
GF,Zutphen_NLD_2,NLD,2,80.4,80.341876,0.0581244468689013,0.0722940881453996
GF,Zwartewaterland_NLD_2,NLD,2,82,81.733435,0.266564607620234,0.325078789780774
GF,Zwickau_DEU_3,DEU,3,80.37,79.872274,0.497725601196286,0.619292772422902
GF,Zwolle_NLD_2,NLD,2,81.4,80.841744,0.558256053924555,0.685818248064564
RR,'s-Gravenhage_NLD_2,NLD,2,80.5,79.6866114575253,0.813388542474684,1.01042054965799
RR,'s-Hertogenbosch_NLD_2,NLD,2,80.5,81.5035775019827,1.00357750198272,1.24668012668661
RR,Aa en Hunze_NLD_2,NLD,2,82.6,80.400436617374,2.19956338262602,2.66290966419616
RR,Aalsmeer_NLD_2,NLD,2,83.7,85.3382608490932,1.63826084909317,1.95730089497392
RR,Aalten_NLD_2,NLD,2,81.6,85.4092010836614,3.80920108366138,4.66813858291836
RR,Achtkarspelen_NLD_2,NLD,2,81.4,80.1598903530351,1.24010964696488,1.52347622477258
RR,Açores_PRT_1,PRT,1,78.61,78.5865331069429,0.0234668930571189,0.029852300034498
RR,Adamaoua_CMR_1,CMR,1,60.74,56.6946964106454,4.04530358935456,6.66003225115996
RR,Adamawa_NGA_1,NGA,1,56.58,65.6419268290395,9.06192682903945,16.016130839589
RR,Addis Ababa_ETH_1,ETH,1,72.75,66.0764234022622,6.67357659773776,9.17330116527528
RR,Afar_ETH_1,ETH,1,60.22,67.3064519904233,7.08645199042329,11.7676054307926
RR,Africa_AFR_9,AFR,9,64.2,63.9050263346785,0.294973665321464,0.459460537883901
RR,Agder_NOR_1,NOR,1,83.12,78.6537618774236,4.46623812257641,5.37324124467807
RR,Ahrweiler_DEU_3,DEU,3,81.51,83.5344252854407,2.02442528544073,2.48365266279073
RR,Aichach-Friedberg_DEU_3,DEU,3,82.7,82.55670360046,0.143296399539949,0.173272550834279
RR,Alaotra-Mangoro_MDG_1,MDG,1,67.99,61.8292861289443,6.16071387105573,9.06120587006285
RR,Alb-Donau-Kreis_DEU_3,DEU,3,82.34,84.4330050571891,2.09300505718909,2.54190558317839
RR,Albania_ALB_0,ALB,0,79.28,79.2400912473559,0.0399087526440809,0.0503389917306772
RR,Albrandswaard_NLD_2,NLD,2,83.5,80.9336652887543,2.56633471124574,3.07345474400688
RR,Alexandria_EGY_1,EGY,1,71.94,77.2754143418136,5.33541434181358,7.41647809537611
RR,Alkmaar_NLD_2,NLD,2,81.7,84.2850583287434,2.58505832874343,3.1640860816933
RR,Almelo_NLD_2,NLD,2,80,80.9422964025332,0.94229640253316,1.17787050316645
RR,Almere_NLD_2,NLD,2,81.8,85.2862454153774,3.48624541537735,4.26191371073026
RR,Alphen aan den Rijn_NLD_2,NLD,2,82.1,82.3896524282757,0.289652428275659,0.352804419336978
RR,Alphen-Chaam_NLD_2,NLD,2,81.8,84.2935608680765,2.49356086807646,3.04836291940887
RR,Altena_NLD_2,NLD,2,82.2,79.4226650865307,2.77733491346926,3.37875293609399
RR,Altenburger Land_DEU_3,DEU,3,80.77,81.3647558605274,0.5947558605274,0.736357385820725
RR,Altmarkkreis Salzwedel_DEU_3,DEU,3,79.83,80.8343593410083,1.00435934100834,1.25812268697024
RR,Altötting_DEU_3,DEU,3,81.57,83.4085646445415,1.83856464454146,2.2539716127761
RR,Alytus_LTU_1,LTU,1,76.06,81.2621231671793,5.20212316717934,6.83949929947323
RR,Alzey-Worms_DEU_3,DEU,3,80.91,77.9018935760508,3.00810642394922,3.71784257069486
RR,Amberg-Sulzbach_DEU_3,DEU,3,81.01,83.6526089170441,2.64260891704407,3.26207741889158
RR,Ameland_NLD_2,NLD,2,84,83.3404923129768,0.659507687023165,0.785128198837101
RR,Amersfoort_NLD_2,NLD,2,82,83.5948049531548,1.59480495315484,1.94488408921321
RR,Amhara_ETH_1,ETH,1,65.31,64.9584010846157,0.351598915384287,0.538353874420895
RR,Ammerland_DEU_3,DEU,3,82.27,82.4198751375816,0.149875137581617,0.182174714454378
RR,Amstelveen_NLD_2,NLD,2,83.1,83.9877387203843,0.887738720384277,1.06827764185834
RR,Amsterdam_NLD_2,NLD,2,81,88.4479013111229,7.44790131112291,9.19493989027519
RR,Analamanga_MDG_1,MDG,1,69.63,63.1970247821799,6.43297521782013,9.23879824475101
RR,Analanjirofo_MDG_1,MDG,1,66.28,66.5499476021288,0.269947602128809,0.407283648353665
RR,Andalucía_ESP_1,ESP,1,82.16,78.6440149563289,3.51598504367114,4.27943651858707
RR,Andorra_AND_0,AND,0,83,77.290817225698,5.70918277430204,6.8785334630145
RR,Androy_MDG_1,MDG,1,64.49,64.4864988413045,0.0035011586955136,0.00542899472090804
RR,Angola_AGO_0,AGO,0,62.45,63.0190656957266,0.569065695726593,0.911234100442903
RR,Anhalt-Bitterfeld_DEU_3,DEU,3,79.35,78.4924265375197,0.857573462480346,1.08074790482715
RR,Anjouan_COM_1,COM,1,63.34,65.4679924189273,2.12799241892726,3.35963438416049
RR,Anosy_MDG_1,MDG,1,64.14,59.7129816571849,4.42701834281514,6.90211777800926
RR,Ansbach_DEU_3,DEU,3,81.1,82.713048456961,1.61304845696095,1.9889623390394
RR,Anseba_ERI_1,ERI,1,72.51,63.3158808699325,9.19411913006754,12.6797946904807
RR,Apeldoorn_NLD_2,NLD,2,81,80.3300869959479,0.669913004052106,0.827053091422353
RR,Aragón_ESP_1,ESP,1,83.95,81.9589862023765,1.99101379762347,2.37166622706786
RR,Arnhem_NLD_2,NLD,2,79.6,80.8450579225378,1.24505792253775,1.56414311876602
RR,Arusha_TZA_1,TZA,1,72.31,64.7688926993871,7.54110730061288,10.4288581117589
RR,Aschaffenburg_DEU_3,DEU,3,82.42,79.8903818615295,2.52961813847054,3.06917997873155
RR,Asten_NLD_2,NLD,2,82.3,80.568786736239,1.73121326376101,2.10353981015918
RR,Aswan_EGY_1,EGY,1,70.65,64.8807073663147,5.7692926336853,8.16601929750219
RR,Atsimo-Andrefana_MDG_1,MDG,1,64.08,63.9121097235222,0.167890276477806,0.262001055676975
RR,Atsimo-Atsinanana_MDG_1,MDG,1,61.5,64.1131494014755,2.61314940147545,4.24902341703326
RR,Atsinanana_MDG_1,MDG,1,65.06,66.6251018283707,1.56510182837067,2.40562838667487
RR,Augsburg_DEU_3,DEU,3,82.56,82.4642757020684,0.0957242979316249,0.115945128308654
RR,Aurich_DEU_3,DEU,3,80.07,80.7276715443791,0.657671544379127,0.82137073108421
RR,Austria_AUT_0,AUT,0,81.91,81.8443257366025,0.0656742633975114,0.0801785659840207
RR,Awdal_SOM_1,SOM,1,69.9,67.3438082575324,2.5561917424676,3.65692667019686
RR,Azerbaijan_AZE_0,AZE,0,73.1,81.7181037816642,8.61810378166418,11.7894716575433
RR,Baarle-Nassau_NLD_2,NLD,2,81.4,81.4928121844448,0.0928121844447674,0.114019882610279
RR,Bad Dürkheim_DEU_3,DEU,3,81.35,80.7241563421197,0.625843657880267,0.769322259225897
RR,Bad Kissingen_DEU_3,DEU,3,81.53,81.3559331095685,0.174066890431547,0.213500417553719
RR,Bad Kreuznach_DEU_3,DEU,3,81.13,81.9814492426689,0.851449242668878,1.04948754180806
RR,Bad Tölz-Wolfratshausen_DEU_3,DEU,3,82.78,82.000796557324,0.77920344267605,0.941294325532797
RR,Baden-Württemberg_DEU_1,DEU,1,82,81.716621458552,0.28337854144803,0.345583587131744
RR,Bakool_SOM_1,SOM,1,54.25,56.9320059681713,2.68200596817133,4.9437898030808
RR,Bamberg_DEU_3,DEU,3,80.85,83.1349271285894,2.28492712858942,2.82613126603515
RR,Banadir_SOM_1,SOM,1,51.99,66.656344635495,14.666344635495,28.2099339017022
RR,Bangui_CAF_1,CAF,1,59.67,67.9003665888538,8.23036658885378,13.7931399176366
RR,Barendrecht_NLD_2,NLD,2,83.7,79.9276447639141,3.7723552360859,4.50699550308949
RR,Bari_SOM_1,SOM,1,59.44,65.7136022127431,6.27360221274306,10.5545124709675
RR,Baringo_KEN_1,KEN,1,59,60.4109361470864,1.4109361470864,2.39141719845153
RR,Barneveld_NLD_2,NLD,2,81.8,84.4085414947464,2.60854149474639,3.1889260326973
RR,Barnim_DEU_3,DEU,3,81.01,78.9061262497642,2.10387375023582,2.59705437629406
RR,Bautzen_DEU_3,DEU,3,81.12,80.4847802998714,0.635219700128587,0.783061760513545
RR,Bay_SOM_1,SOM,1,51.56,61.6730549049789,10.1130549049789,19.6141483804867
RR,Bayern_DEU_1,DEU,1,82,82.0059125436754,0.00591254367535044,0.00721041911628102
RR,Bayreuth_DEU_3,DEU,3,81.74,81.2018325540483,0.538167445951729,0.658389339309675
RR,Beekdaelen_NLD_2,NLD,2,81.5,81.1360560048964,0.363943995103583,0.44655704920685
RR,Belarus_BLR_0,BLR,0,74.22,77.0661522507848,2.84615225078483,3.83475107893402
RR,Belgium_BEL_0,BEL,0,81.83,80.5485796277128,1.28142037228723,1.56595426162438
RR,Belgrade_SRB_1,SRB,1,76.7,76.2586460463578,0.441353953642206,0.57542888349701
RR,Bengo_AGO_1,AGO,1,70.12,63.9766561432444,6.14334385675566,8.76118633307994
RR,Benguela_AGO_1,AGO,1,55.1,62.273041893256,7.17304189325602,13.0182248516443
RR,Beni Suef_EGY_1,EGY,1,69.36,69.3481012435983,0.0118987564017061,0.0171550697833133
RR,Berat_ALB_1,ALB,1,79.28,81.1911984138574,1.91119841385736,2.41069426571312
RR,Berchtesgadener Land_DEU_3,DEU,3,83.06,83.7290018300988,0.66900183009875,0.805444052611065
RR,Berea_LSO_1,LSO,1,57.1,61.6823233874467,4.58232338744673,8.02508474158797
RR,Berg en Dal_NLD_2,NLD,2,80.7,79.8128219414829,0.887178058517137,1.09935323236324
RR,Bergeijk_NLD_2,NLD,2,83.7,83.3730085633916,0.326991436608395,0.390670772530938
RR,Bergen (L)_NLD_2,NLD,2,81,82.152976815487,1.15297681548704,1.42342816726795
RR,Bergen (NH)_NLD_2,NLD,2,82.4,85.1480848666831,2.74808486668312,3.33505444985815
RR,Bergen op Zoom_NLD_2,NLD,2,81.1,79.6894289588453,1.41057104115471,1.73929844778633
RR,Bergstraße_DEU_3,DEU,3,81.39,80.2798025144303,1.11019748556969,1.36404654818735
RR,Berkelland_NLD_2,NLD,2,82.2,79.0867934275656,3.11320657243441,3.78735592753578
RR,Berlin_DEU_1,DEU,1,82,81.4430810324414,0.55691896755863,0.679169472632476
RR,Bernheze_NLD_2,NLD,2,82.3,81.0595049500525,1.24049504994746,1.50728438632741
RR,Bernkastel-Wittlich_DEU_3,DEU,3,81,82.6115985072436,1.61159850724356,1.98962778672044
RR,Betsiboka_MDG_1,MDG,1,61.23,64.1618941233773,2.93189412337727,4.78832945186554
RR,Beuningen_NLD_2,NLD,2,82.4,80.2788591521714,2.12114084782864,2.57420005804447
RR,Biberach_DEU_3,DEU,3,81.98,82.8866227024963,0.90662270249625,1.10590717552604
RR,Bié_AGO_1,AGO,1,62.4,62.4755517769557,0.0755517769556988,0.121076565634133
RR,Biombo_GNB_1,GNB,1,56.44,64.8968984094168,8.45689840941682,14.9838738650192
RR,Birkenfeld_DEU_3,DEU,3,79.68,81.9948141582116,2.31481415821162,2.90513825076759
RR,Bjelovar-Bilogora_HRV_1,HRV,1,78.74,78.1087079356853,0.631292064314692,0.80174252516471
RR,Bladel_NLD_2,NLD,2,82.5,81.2802959241131,1.21970407588694,1.47842918289326
RR,Blue Nile_SDN_1,SDN,1,61,61.5555274291535,0.555527429153457,0.910700703530258
RR,Böblingen_DEU_3,DEU,3,83.1,84.2270364667221,1.12703646672213,1.35624123552603
RR,Bodegraven-Reeuwijk_NLD_2,NLD,2,83.4,81.723717842704,1.67628215729602,2.00993064423983
RR,Bodenseekreis_DEU_3,DEU,3,82.72,80.2419198169533,2.47808018304673,2.99574490213579
RR,Boeny_MDG_1,MDG,1,68.71,66.5665197351008,2.1434802648992,3.11960451884616
RR,Bolama_GNB_1,GNB,1,60.83,67.1217864503224,6.29178645032242,10.3432294103607
RR,Bomet_KEN_1,KEN,1,60.5,64.1847893904895,3.68478939048946,6.09056097601563
RR,Bongolava_MDG_1,MDG,1,63.92,62.9961795535608,0.923820446439251,1.4452760426146
RR,Börde_DEU_3,DEU,3,80.06,78.4927526993793,1.56724730062075,1.9575909325765
RR,Borger-Odoorn_NLD_2,NLD,2,81.2,81.727165855525,0.527165855525041,0.649219033897834
RR,Borken_DEU_3,DEU,3,81.49,81.1540097095184,0.335990290481632,0.412308615144966
RR,Borno_NGA_1,NGA,1,55.81,64.9612143709105,9.15121437091045,16.3970872082251
RR,Borsele_NLD_2,NLD,2,83.3,82.7297399070713,0.570260092928706,0.684585945892804
RR,Bosnia and Herzegovina_BIH_0,BIH,0,77.24,77.6943234044028,0.454323404402771,0.588197053861693
RR,Botswana_BWA_0,BWA,0,65.46,65.7191040317997,0.259104031799751,0.395820396883213
RR,Bouenza_COG_1,COG,1,60.1,62.4123965424602,2.31239654246022,3.84758160143132
RR,Boxtel_NLD_2,NLD,2,81,81.1054023288187,0.10540232881867,0.130126331874901
RR,Brandenburg_DEU_1,DEU,1,81,79.3041662005981,1.69583379940188,2.09362197457022
RR,Brazzaville_COG_1,COG,1,63.49,62.5334597306501,0.956540269349922,1.50659988872251
RR,Breda_NLD_2,NLD,2,81.4,81.8479426823027,0.447942682302752,0.550298135507067
RR,Breisgau-Hochschwarzwald_DEU_3,DEU,3,83.15,80.1679003910862,2.98209960891386,3.58640963188678
RR,Bremen_DEU_1,DEU,1,81,80.4330743801022,0.566925619897845,0.699908172713388
RR,Brest_BLR_1,BLR,1,74.22,77.7204626805002,3.50046268050022,4.71633344179496
RR,Bretagne_FRA_1,FRA,1,82.12,83.4643437963359,1.34434379633586,1.63704797410602
RR,Brikama_GMB_1,GMB,1,64.17,64.7809663749294,0.610966374929433,0.952105929452131
RR,Brod-Posavina_HRV_1,HRV,1,78.74,77.5367370474599,1.20326295254011,1.52814700601996
RR,Bronckhorst_NLD_2,NLD,2,82.4,80.9849635659463,1.41503643405375,1.71727722579338
RR,Brunssum_NLD_2,NLD,2,79.8,83.0680723974293,3.26807239742928,4.09532881883368
RR,Brussels_BEL_1,BEL,1,81.36,81.8358715488517,0.475871548851742,0.584896200653567
RR,Bucuresti_ROU_1,ROU,1,78.14,87.1716714142811,9.03167141428105,11.5583202127989
RR,Bulawayo_ZWE_1,ZWE,1,64.78,67.2436302473722,2.46363024737222,3.80307231764777
RR,Bulgaria_BGR_0,BGR,0,75.06,75.7861921539079,0.726192153907846,0.967482219434913
RR,Bungoma_KEN_1,KEN,1,68.5,53.4014030947281,15.0985969052719,22.0417473069663
RR,Bunschoten_NLD_2,NLD,2,81.6,83.861594786295,2.26159478629504,2.77156223810666
RR,Buren_NLD_2,NLD,2,81,81.0812579707307,0.0812579707307179,0.100318482383602
RR,Burgenland_AUT_1,AUT,1,81.78,80.4488691083236,1.33113089167645,1.62769734858945
RR,Burgenlandkreis_DEU_3,DEU,3,79.54,81.2263753617339,1.68637536173387,2.12016012287386
RR,Burundi_BDI_0,BDI,0,62.35,64.7889354456751,2.43893544567504,3.91168475649566
RR,Busia_KEN_1,KEN,1,60.5,58.6510788797758,1.84892112022423,3.05606796731278
RR,Butha-Buthe_LSO_1,LSO,1,59.52,56.6529587869067,2.86704121309332,4.81693752199818
RR,Cabinda_AGO_1,AGO,1,67.88,69.0293040624189,1.14930406241895,1.69314092872562
RR,Cabo Delgado_MOZ_1,MOZ,1,60.12,63.153287899936,3.03328789993598,5.0453890551164
RR,Cacheu_GNB_1,GNB,1,64.96,64.8891843864607,0.070815613539267,0.109014183404044
RR,Cairo_EGY_1,EGY,1,73.62,73.9596267749238,0.339626774923772,0.461324062651144
RR,Calw_DEU_3,DEU,3,81.92,83.2428923089899,1.32289230898991,1.61485877562245
RR,Cameroon_CMR_0,CMR,0,61.58,60.0910028867021,1.48899711329795,2.41798816709638
RR,Canarias_ESP_1,ESP,1,83.06,68.7305086116949,14.3294913883051,17.2519761477307
RR,Cantabria_ESP_1,ESP,1,83.45,78.285661407736,5.16433859226396,6.18854235142476
RR,Cape Verde_CPV_0,CPV,0,76,62.1846470016013,13.8153529983987,18.1780960505246
RR,Caprivi_NAM_1,NAM,1,60.89,63.334640688212,2.44464068821202,4.01484757466254
RR,Castilla y León_ESP_1,ESP,1,84.25,79.0852513726432,5.16474862735683,6.13026543306449
RR,Castilla-La Mancha_ESP_1,ESP,1,83.45,78.4661765435974,4.98382345640262,5.97222702984136
RR,Castricum_NLD_2,NLD,2,84,82.8140874277685,1.18591257223147,1.41180068122794
RR,Celle_DEU_3,DEU,3,80.6,80.006537923976,0.593462076024025,0.736305305240726
RR,Central African Republic_CAF_0,CAF,0,55.03,55.8664948492378,0.836494849237766,1.52007059647059
RR,Central Equatoria_SSD_1,SSD,1,53.48,55.3112671693455,1.83126716934551,3.42420936676423
RR,Central_BWA_1,BWA,1,65.23,64.6447594374538,0.585240562546218,0.897195404792608
RR,Central_KEN_8,KEN,8,63.6,65.8676011278184,2.26760112781835,3.56541057833073
RR,Central_ZMB_1,ZMB,1,65.59,63.4690358597527,2.12096414024727,3.23366998055691
RR,Centre_CMR_1,CMR,1,64.11,67.7201568487704,3.61015684877043,5.63119146587183
RR,Centre-Val de Loire_FRA_1,FRA,1,82.32,78.1793544883359,4.14064551166413,5.0299386682023
RR,Chad_TCD_0,TCD,0,53.26,65.4892057813401,12.2292057813401,22.9613326724372
RR,Cham_DEU_3,DEU,3,80.78,82.169214284568,1.389214284568,1.71975029037881
RR,Chisinau_MDA_1,MDA,1,71.21,78.2586150288665,7.04861502886647,9.8983499913867
RR,Chobe_BWA_1,BWA,1,63.19,63.2803158424633,0.090315842463248,0.142927429123671
RR,Cloppenburg_DEU_3,DEU,3,81.04,81.6928828334496,0.652882833449596,0.805630347297132
RR,Coast_KEN_8,KEN,8,63.14,62.6836716319461,0.456328368053946,0.72272468808037
RR,Coburg_DEU_3,DEU,3,81.1,79.8860580436072,1.21394195639286,1.49684581552757
RR,Coesfeld_DEU_3,DEU,3,82.14,81.1021975547806,1.03780244521941,1.26345561872341
RR,Coevorden_NLD_2,NLD,2,80.7,80.2189155263752,0.481084473624833,0.596139372521478
RR,Comoros_COM_0,COM,0,64.07,67.1400189727631,3.07001897276314,4.79166376270195
RR,Congo Brazzaville_COG_0,COG,0,62.75,60.6928771587996,2.05712284120038,3.27828341227151
RR,Congo DRC_COD_0,COD,0,60.28,61.9624079604053,1.68240796040527,2.7909886536252
RR,Copperbelt_ZMB_1,ZMB,1,65.18,65.3670837122644,0.187083712264354,0.287026253857554
RR,Corse_FRA_1,FRA,1,83.61,79.0158115893827,4.59418841061735,5.4947834118136
RR,Cranendonck_NLD_2,NLD,2,82.6,79.6169240381811,2.9830759618189,3.61147210873959
RR,Croatia_HRV_0,HRV,0,78.74,78.4394044740147,0.300595525985344,0.38175708151555
RR,Cuando Cubango_AGO_1,AGO,1,63.47,62.8767321624325,0.59326783756746,0.93472165994558
RR,Cuanza Norte_AGO_1,AGO,1,61.34,63.2628559191248,1.92285591912484,3.13475043874281
RR,Cuanza Sul_AGO_1,AGO,1,56.11,61.7136948948638,5.60369489486377,9.98698074294024
RR,Culemborg_NLD_2,NLD,2,81.7,80.3876826602372,1.3123173397628,1.60626357376108
RR,Cunene_AGO_1,AGO,1,63.52,62.5363851225301,0.98361487746994,1.54851208669701
RR,Cuvette_COG_1,COG,1,64.21,60.5277153532027,3.68228464679731,5.73475260364011
RR,Cuvette-Ouest_COG_1,COG,1,57.37,63.3110669269556,5.94106692695563,10.3557032019446
RR,Cuxhaven_DEU_3,DEU,3,80.41,81.785069400006,1.375069400006,1.71007262779007
RR,Czechia_CZE_0,CZE,0,79.24,78.8717882448595,0.36821175514045,0.464679145810765
RR,Dachau_DEU_3,DEU,3,82.38,82.8310926717746,0.451092671774575,0.547575469500576
RR,Dahme-Spreewald_DEU_3,DEU,3,81.47,80.4485918791726,1.02140812082739,1.25372299107326
RR,Dakahlia_EGY_1,EGY,1,72.65,72.971756177723,0.321756177722989,0.442885310010996
RR,Dakar_SEN_1,SEN,1,71.38,60.8603854643739,10.5196145356261,14.7374818375261
RR,Dalfsen_NLD_2,NLD,2,83.1,82.9407379376584,0.159262062341639,0.191651097884043
RR,Damietta_EGY_1,EGY,1,73.82,78.0208274722059,4.20082747220589,5.69063596885111
RR,Dantumadiel_NLD_2,NLD,2,81.5,81.2479489810115,0.252051018988553,0.309265053973684
RR,Darmstadt-Dieburg_DEU_3,DEU,3,81.56,81.285044335448,0.274955664551968,0.337120726522766
RR,De Bilt_NLD_2,NLD,2,82.8,82.3940936825307,0.405906317469288,0.490225021098174
RR,De Fryske Marren_NLD_2,NLD,2,82.4,81.9476398780891,0.4523601219109,0.548980730474393
RR,De Ronde Venen_NLD_2,NLD,2,83.2,85.2994024917846,2.09940249178457,2.52332030262569
RR,De Wolden_NLD_2,NLD,2,81.9,82.2079455144731,0.307945514473104,0.37600184917351
RR,Debub_ERI_1,ERI,1,66.76,72.4286559366339,5.66865593663395,8.49109637003289
RR,Deggendorf_DEU_3,DEU,3,81.16,80.6647631178073,0.495236882192671,0.610198228428624
RR,Den Helder_NLD_2,NLD,2,80.2,80.3545565087135,0.154556508713526,0.192713851263748
RR,Denmark_DNK_0,DNK,0,81.43,80.3580513914841,1.07194860851587,1.31640502089631
RR,Deurne_NLD_2,NLD,2,81.2,81.0747126367439,0.125287363256078,0.154294782335071
RR,Deventer_NLD_2,NLD,2,80.8,81.1343243532945,0.334324353294491,0.413767763978331
RR,Diana_MDG_1,MDG,1,70.59,68.5978907192329,1.99210928076712,2.82208426231353
RR,Dibër_ALB_1,ALB,1,79.28,77.8474947307807,1.43250526921935,1.80689362918687
RR,Diepholz_DEU_3,DEU,3,81.46,78.954756172339,2.50524382766102,3.07542821956914
RR,Dijk en Waard_NLD_2,NLD,2,82.2,78.033651290287,4.16634870971296,5.06855074174327
RR,Dingolfing-Landau_DEU_3,DEU,3,81.38,81.950775196167,0.570775196167006,0.701370356558129
RR,Dinkelland_NLD_2,NLD,2,82.8,81.852294792284,0.947705207715984,1.14457150690336
RR,Diourbel_SEN_1,SEN,1,68.39,63.8644658885201,4.52553411147989,6.61724537429433
RR,Dire Dawa_ETH_1,ETH,1,64.26,65.4609253815571,1.20092538155711,1.86885369056507
RR,Dithmarschen_DEU_3,DEU,3,80.02,81.7882653645395,1.76826536453947,2.20977926085913
RR,Djibouti_DJI_0,DJI,0,63.09,70.0042150148288,6.91421501482883,10.9592883417797
RR,Djibouti_DJI_1,DJI,1,62.01,76.7170212874507,14.7070212874507,23.7171767254486
RR,Dodoma_TZA_1,TZA,1,64.14,64.0909650429457,0.0490349570543316,0.0764498862711749
RR,Doetinchem_NLD_2,NLD,2,81,81.8055678429459,0.805567842945905,0.994528201167784
RR,Donau-Ries_DEU_3,DEU,3,81.7,82.4315900016658,0.731590001665765,0.89545899836691
RR,Dongen_NLD_2,NLD,2,80.6,81.5355320802825,0.935532080282499,1.16070977702543
RR,Donnersbergkreis_DEU_3,DEU,3,80.69,80.3371171596564,0.352882840343639,0.437331565675597
RR,Dordrecht_NLD_2,NLD,2,80.6,80.7175682373444,0.117568237344415,0.145866299434758
RR,Drechterland_NLD_2,NLD,2,82.9,82.4729000590385,0.427099940961526,0.515198963765411
RR,Drenthe_NLD_1,NLD,1,81.75,81.4621186892011,0.287881310798952,0.35214839241462
RR,Drimmelen_NLD_2,NLD,2,81.9,81.161187484621,0.738812515378996,0.902090983368737
RR,Dronten_NLD_2,NLD,2,82.8,82.5558357070692,0.244164292930762,0.294884411752128
RR,Dubrovnik-Neretva_HRV_1,HRV,1,78.74,81.6645190732035,2.92451907320351,3.71414665126176
RR,Duiven_NLD_2,NLD,2,83,78.9628038670081,4.03719613299194,4.86409172649631
RR,Düren_DEU_3,DEU,3,80.25,82.4703234471005,2.22032344710054,2.76675818953338
RR,Durrës_ALB_1,ALB,1,79.28,79.0906995447241,0.189300455275955,0.238774539954535
RR,East_CMR_1,CMR,1,57.81,60.5908247033418,2.78082470334182,4.8102831747826
RR,East_MKD_1,MKD,1,77.02,76.7275722567529,0.29242774324706,0.379677672354012
RR,Eastern Cape_ZAF_1,ZAF,1,64,64.4599432694249,0.459943269424883,0.71866135847638
RR,Eastern Equatoria_SSD_1,SSD,1,52.98,61.034978151122,8.05497815112195,15.2038092697659
RR,Eastern_KEN_8,KEN,8,64.5,63.7356121686034,0.764387831396562,1.18509741301792
RR,Eastern_UGA_1,UGA,1,64.19,65.2258354249896,1.03583542498964,1.61370217321957
RR,Eastern_ZMB_1,ZMB,1,62.84,61.8363793013291,1.00362069867086,1.59710486739475
RR,Ebersberg_DEU_3,DEU,3,83.1,80.6227421905417,2.47725780945831,2.98105632907137
RR,Echt-Susteren_NLD_2,NLD,2,81.1,81.9343516966468,0.83435169664682,1.0287937073327
RR,Edam-Volendam_NLD_2,NLD,2,81.8,79.1492832065884,2.65071679341158,3.24048507752026
RR,Ede_NLD_2,NLD,2,82.5,82.4838633620726,0.0161366379274455,0.0195595611241763
RR,Eemnes_NLD_2,NLD,2,82.8,78.3590748803288,4.44092511967116,5.36343613486856
RR,Eemsdelta_NLD_2,NLD,2,80.1,81.7651524407579,1.66515244075794,2.07884199844936
